strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
낙폭_-10~-15 + Stab_<45,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore lt 45",5,cooldown,9,7,16,-0.92,2.26,0.47,-3.18,0.69,1.38,57.14,5.69,-0.82,10.07,-9.23,57.14,57.14,71.43,42.86,-36.42,false,drawdown×stab,2.56,역효과
낙폭_-10~-15 + Stab_<45,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore lt 45",10,cooldown,7,7,14,1.19,6.8,3.99,-5.61,1.36,2.12,71.43,12.22,-1.86,16.37,-10.56,71.43,71.43,71.43,42.86,-38.03,false,drawdown×stab,5.57,유망
낙폭_-10~-15 + Stab_45~64,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,15,20,35,0.77,8.99,5.47,-8.22,1.53,5.5,80,7.63,2.76,15,-5.62,100,90,65,40,-27.72,false,drawdown×stab,2.56,유망
낙폭_-10~-15 + Stab_45~64,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,14,20,34,1.18,17.16,10.58,-15.98,1.36,4.61,75,13.6,7.67,30.4,-8.11,100,95,70,40,-50.96,false,drawdown×stab,5.57,유망
낙폭_-10~-15 + Stab_65~79,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,23,33,56,-0.55,3.86,2.05,-4.41,0.84,2.41,63.64,2.68,1.69,11.26,-6.5,93.94,75.76,57.58,48.48,-39.2,false,drawdown×stab,2.56,유망
낙폭_-10~-15 + Stab_65~79,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,18,29,47,0.82,8.38,5.49,-7.56,1.2,2.39,68.97,10.11,2.98,19.8,-11.1,93.1,82.76,58.62,51.72,-64.58,false,drawdown×stab,5.57,유망
낙폭_-10~-15 + Stab_80~89,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,25,23,48,0.05,1.54,0.76,-1.49,1.01,1.64,56.52,1.65,-2.16,10.38,-7.7,86.96,69.57,78.26,73.91,-19.94,false,drawdown×stab,2.56,역효과
낙폭_-10~-15 + Stab_80~89,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,22,20,42,0.96,-0.27,0.38,1.23,1.23,0.95,50,0.62,-3.79,16.41,-11.42,90,85,90,75,-53.44,true,drawdown×stab,5.57,역효과
낙폭_-10~-15 + Stab_90+,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,20,20,40,-3.63,1.91,-0.86,-5.54,0.35,1.35,55,2.52,-0.23,15.37,-9.95,90,80,80,60,-57.57,false,drawdown×stab,2.56,역효과
낙폭_-10~-15 + Stab_90+,"drawdownFromHighPct between [-15,-10.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,16,15,31,-3.51,5.94,1.06,-9.45,0.31,2.13,66.67,6.58,0.32,21.88,-12.98,100,86.67,86.67,66.67,-38.75,false,drawdown×stab,5.57,유망
낙폭_-15~-20 + Stab_<45,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore lt 45",5,cooldown,13,8,21,-0.63,1.69,0.26,-2.32,0.79,1.57,37.5,-1.61,-3.63,7.48,-7.86,75,50,87.5,75,-11.28,false,drawdown×stab,2.56,역효과
낙폭_-15~-20 + Stab_<45,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore lt 45",10,cooldown,13,7,20,-2.27,4.19,-0.01,-6.46,0.58,1.76,42.86,-3.19,-3.95,13.67,-11.59,85.71,71.43,85.71,71.43,-26.73,false,drawdown×stab,5.57,역효과
낙폭_-15~-20 + Stab_45~64,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,29,19,48,-0.54,2,0.47,-2.54,0.83,1.63,57.89,1.96,-0.38,10.64,-7.3,78.95,63.16,73.68,68.42,-37.25,false,drawdown×stab,2.56,역효과
낙폭_-15~-20 + Stab_45~64,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,21,16,37,-3.3,10.4,2.62,-13.7,0.37,4.99,68.75,3.95,4.93,21.77,-8.37,81.25,81.25,93.75,81.25,-25.63,false,drawdown×stab,5.57,유망
낙폭_-15~-20 + Stab_65~79,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,35,22,57,1.03,-0.41,0.47,1.44,1.26,0.95,45.45,-2.96,-1.03,11.2,-10.98,68.18,59.09,72.73,59.09,-56.06,true,drawdown×stab,2.56,역효과
낙폭_-15~-20 + Stab_65~79,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,31,18,49,0.49,-2.55,-0.63,3.04,1.1,0.76,38.89,-11.22,-3.34,14.31,-15.86,72.22,66.67,83.33,66.67,-65.78,true,drawdown×stab,5.57,역효과
낙폭_-15~-20 + Stab_80~89,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,35,20,55,2.04,2.88,2.35,-0.84,2.24,1.44,50,-0.27,-1.93,14.58,-11.45,85,70,85,70,-50.63,false,drawdown×stab,2.56,유망
낙폭_-15~-20 + Stab_80~89,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,28,18,46,4.37,-1.35,2.13,5.72,2.68,0.85,38.89,-2.05,-5.39,19.15,-15.39,83.33,72.22,88.89,77.78,-69.25,true,drawdown×stab,5.57,역효과
낙폭_-15~-20 + Stab_90+,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,22,9,31,0.34,2.01,0.83,-1.67,1.11,1.28,33.33,-3.66,2.48,17.12,-10.31,77.78,66.67,88.89,66.67,-35.25,false,drawdown×stab,2.56,역효과
낙폭_-15~-20 + Stab_90+,"drawdownFromHighPct between [-20,-15.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,19,9,28,0.41,2.69,1.15,-2.28,1.17,1.45,44.44,-6.73,-2.12,24.21,-12.04,88.89,77.78,88.89,66.67,-35.88,false,drawdown×stab,5.57,역효과
낙폭_-20~-30 + Stab_<45,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore lt 45",5,cooldown,42,19,61,-1.87,-0.33,-1.39,-1.54,0.45,0.92,47.37,-0.57,-0.53,8.32,-8.54,68.42,47.37,68.42,57.89,-50.32,false,drawdown×stab,2.56,역효과
낙폭_-20~-30 + Stab_<45,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore lt 45",10,cooldown,34,14,48,0.93,-2.99,-0.21,3.92,1.33,0.69,35.71,-9.46,-3.72,13.24,-14.95,85.71,64.29,85.71,85.71,-72.94,true,drawdown×stab,5.57,역효과
낙폭_-20~-30 + Stab_45~64,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,68,32,100,1.99,-3.54,0.22,5.53,2.23,0.37,34.38,-2.06,-1.92,7.1,-10.15,65.63,56.25,87.5,71.88,-73.96,true,drawdown×stab,2.56,역효과
낙폭_-20~-30 + Stab_45~64,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,52,25,77,3.24,-6.02,0.24,9.26,2.17,0.2,28,-6.45,-3.65,9.61,-15.59,64,60,96,80,-81.34,true,drawdown×stab,5.57,역효과
낙폭_-20~-30 + Stab_65~79,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,56,22,78,0.21,-1.27,-0.21,1.48,1.08,0.77,27.27,-4.41,-0.5,9.71,-12.04,59.09,45.45,86.36,72.73,-51.63,true,drawdown×stab,2.56,역효과
낙폭_-20~-30 + Stab_65~79,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,49,19,68,2.37,2.31,2.35,0.06,1.74,1.33,42.11,-7.11,0.58,17.12,-14.79,84.21,73.68,89.47,78.95,-64,false,drawdown×stab,5.57,역효과
낙폭_-20~-30 + Stab_80~89,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,57,22,79,0.88,3.64,1.65,-2.76,1.4,2.01,63.64,1.99,-0.87,14.97,-8.99,81.82,72.73,72.73,59.09,-33.35,false,drawdown×stab,2.56,유망
낙폭_-20~-30 + Stab_80~89,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,41,16,57,4.82,5.46,5,-0.64,3.1,2.5,50,-0.33,-1.89,21.61,-10.15,87.5,81.25,93.75,75,-30.4,false,drawdown×stab,5.57,역효과
낙폭_-20~-30 + Stab_90+,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,36,11,47,-1.49,4.42,-0.11,-5.91,0.59,2.17,54.55,2.44,2.16,19.65,-8.91,72.73,63.64,90.91,63.64,-27.08,false,drawdown×stab,2.56,유망
낙폭_-20~-30 + Stab_90+,"drawdownFromHighPct between [-30,-20.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,27,9,36,-2.76,6.67,-0.4,-9.43,0.5,2.72,55.56,7.79,3.57,29.32,-9.08,88.89,88.89,88.89,55.56,-21.79,false,drawdown×stab,5.57,유망
낙폭_-30~-40 + Stab_<45,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore lt 45",5,cooldown,41,27,68,1.73,-0.36,0.9,2.09,2.2,0.9,51.85,0.36,-1.49,9.81,-8.52,81.48,74.07,85.19,62.96,-58.01,true,drawdown×stab,2.56,역효과
낙폭_-30~-40 + Stab_<45,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore lt 45",10,cooldown,32,22,54,4.85,-4.2,1.16,9.05,3.41,0.45,31.82,-5.63,-2.77,12.97,-14.18,81.82,81.82,86.36,77.27,-79.3,true,drawdown×stab,5.57,역효과
낙폭_-30~-40 + Stab_45~64,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,62,37,99,3.06,-3.3,0.68,6.36,3.53,0.49,40.54,-1.82,-1.07,9.43,-11.78,62.16,54.05,83.78,64.86,-85.4,true,drawdown×stab,2.56,역효과
낙폭_-30~-40 + Stab_45~64,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,49,29,78,3.13,-5.05,0.09,8.18,2.61,0.41,37.93,-3.61,-0.63,12.05,-15.12,75.86,68.97,93.1,79.31,-90.33,true,drawdown×stab,5.57,역효과
낙폭_-30~-40 + Stab_65~79,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,59,25,84,0.97,0.37,0.79,0.6,1.65,1.07,44,-1.86,-0.22,9.88,-9.83,68,40,92,76,-67.83,false,drawdown×stab,2.56,역효과
낙폭_-30~-40 + Stab_65~79,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,43,18,61,3.19,0.82,2.49,2.37,2.6,1.11,38.89,-3.31,0.89,15.24,-13.71,83.33,66.67,88.89,72.22,-74.24,false,drawdown×stab,5.57,역효과
낙폭_-30~-40 + Stab_80~89,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,38,14,52,1.59,-4.85,-0.14,6.44,1.83,0.23,42.86,-2.01,-5.22,6.03,-10.72,78.57,50,85.71,71.43,-56.99,true,drawdown×stab,2.56,역효과
낙폭_-30~-40 + Stab_80~89,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,29,10,39,2.65,-5.88,0.47,8.53,2.16,0.24,20,-5.75,-7.26,7.65,-15.4,70,60,90,90,-53.82,true,drawdown×stab,5.57,역효과
낙폭_-30~-40 + Stab_90+,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,16,7,23,-1.47,-3.16,-1.99,1.69,0.62,0.43,28.57,-5.67,-7.59,8.15,-7.93,71.43,57.14,71.43,71.43,-21.76,false,drawdown×stab,2.56,역효과
낙폭_-30~-40 + Stab_90+,"drawdownFromHighPct between [-40,-30.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,13,5,18,1.14,-6.68,-1.03,7.82,1.47,0.12,40,-2.61,-13.91,9.82,-11.66,80,60,80,60,-31.08,true,drawdown×stab,5.57,역효과
낙폭_-40~-50 + Stab_<45,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore lt 45",5,cooldown,4,24,28,11.47,-3.23,-1.13,14.7,,0.54,45.83,-2.4,0.37,11.01,-10.8,87.5,75,79.17,75,-81.17,true,drawdown×stab,2.56,표본부족
낙폭_-40~-50 + Stab_<45,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore lt 45",10,cooldown,4,14,18,14.81,-1.46,2.16,16.27,,0.82,35.71,-6.3,2.22,17.31,-13.06,100,100,71.43,64.29,-70.57,true,drawdown×stab,5.57,표본부족
낙폭_-40~-50 + Stab_45~64,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,5,13,18,2.05,-2.49,-1.22,4.54,2.04,0.59,53.85,1.67,0.58,8.44,-14.87,100,61.54,84.62,76.92,-51.12,true,drawdown×stab,2.56,역효과
낙폭_-40~-50 + Stab_45~64,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,4,9,13,5.04,0.98,2.23,4.06,12.93,1.33,44.44,-0.37,3.88,11.69,-18.79,100,77.78,88.89,88.89,-21.07,false,drawdown×stab,5.57,표본부족
낙폭_-40~-50 + Stab_65~79,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,1,7,8,8.8,7.46,7.63,1.34,,2.1,57.14,5.71,5.37,19.93,-9.97,85.71,71.43,85.71,42.86,-36.99,false,drawdown×stab,2.56,표본부족
낙폭_-40~-50 + Stab_65~79,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,1,6,7,8.18,-1.79,-0.36,9.97,,0.75,50,-1.39,3.97,16.03,-16.11,83.33,66.67,100,50,-37.94,true,drawdown×stab,5.57,표본부족
낙폭_-40~-50 + Stab_80~89,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,2,9,11,7.8,4.97,5.48,2.83,,2.23,44.44,-2.59,-0.88,14.24,-10.99,55.56,44.44,88.89,77.78,-25.17,false,drawdown×stab,2.56,표본부족
낙폭_-40~-50 + Stab_80~89,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,2,7,9,13.68,5.16,7.05,8.52,,2.6,42.86,-3.61,1.09,23.72,-12.24,85.71,85.71,100,85.71,-14.37,false,drawdown×stab,5.57,표본부족
낙폭_-40~-50 + Stab_90+,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,1,5,6,-8.57,2.09,0.32,-10.66,0,1.54,40,-3.05,-0.95,15.85,-5.99,60,60,60,40,-10.3,false,drawdown×stab,2.56,표본부족
낙폭_-40~-50 + Stab_90+,"drawdownFromHighPct between [-50,-40.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,1,3,4,-14.74,1.92,-2.25,-16.66,0,1.61,33.33,-1.94,-6.26,26.07,-7.11,100,100,66.67,66.67,-9.24,false,drawdown×stab,5.57,표본부족
낙폭_-50~-60 + Stab_<45,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore lt 45",5,cooldown,0,16,16,,6.13,6.13,,,2.93,62.5,5.64,1.91,16.91,-10.55,93.75,87.5,93.75,81.25,-31.02,false,drawdown×stab,2.56,표본부족
낙폭_-50~-60 + Stab_<45,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore lt 45",10,cooldown,0,12,12,,18.07,18.07,,,8.06,66.67,13.17,7.96,28.38,-11.11,100,100,91.67,75,-23.62,false,drawdown×stab,5.57,표본부족
낙폭_-50~-60 + Stab_45~64,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,0,13,13,,4.06,4.06,,,2.23,69.23,8.38,1.93,11.68,-10.22,84.62,84.62,69.23,69.23,-22.81,false,drawdown×stab,2.56,표본부족
낙폭_-50~-60 + Stab_45~64,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,0,9,9,,11.37,11.37,,,23.81,77.78,10.6,4.05,18.53,-11.41,100,100,77.78,77.78,-4.01,false,drawdown×stab,5.57,표본부족
낙폭_-50~-60 + Stab_65~79,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,0,10,10,,6.81,6.81,,,5.73,70,2.87,2.38,11.65,-7,90,50,70,70,-9.06,false,drawdown×stab,2.56,표본부족
낙폭_-50~-60 + Stab_65~79,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,0,7,7,,7.78,7.78,,,4.33,57.14,3.99,0.46,19.42,-10.04,100,71.43,71.43,71.43,-9.98,false,drawdown×stab,5.57,표본부족
낙폭_-50~-60 + Stab_80~89,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,0,3,3,,5.87,5.87,,,2.99,66.67,11.45,2.62,14.9,-7.52,100,100,66.67,66.67,-8.85,false,drawdown×stab,2.56,표본부족
낙폭_-50~-60 + Stab_80~89,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,0,3,3,,-0.35,-0.35,,,0.94,33.33,-1.47,-4.3,17.12,-12.89,100,100,100,100,-17.26,false,drawdown×stab,5.57,표본부족
낙폭_-50~-60 + Stab_90+,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,4,2,6,0.42,-10.84,-3.33,11.26,1.09,0,0,-10.84,-2.38,1.93,-16.83,0,0,100,100,-20.72,false,drawdown×stab,2.56,표본부족
낙폭_-50~-60 + Stab_90+,"drawdownFromHighPct between [-60,-50.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,2,1,3,1.34,-18.63,-5.32,19.97,1.26,0,0,-18.63,-7.93,2.4,-18.4,0,0,100,100,-18.63,false,drawdown×stab,5.57,표본부족
낙폭_-60이하 + Stab_<45,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore lt 45",5,cooldown,31,4,35,3.3,11.8,4.27,-8.5,2.26,,100,12.03,-0.67,19.84,-6.36,100,100,50,50,0,false,drawdown×stab,2.56,표본부족
낙폭_-60이하 + Stab_<45,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore lt 45",10,cooldown,22,2,24,3.55,24.86,5.33,-21.31,2.01,,100,24.86,-8.3,28.59,-7.16,100,100,50,50,0,false,drawdown×stab,5.57,표본부족
낙폭_-60이하 + Stab_45~64,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore between [45,64]",5,cooldown,48,2,50,-0.95,14.63,-0.32,-15.58,0.77,,100,14.63,2.56,24.89,-0.07,100,100,0,0,0,false,drawdown×stab,2.56,표본부족
낙폭_-60이하 + Stab_45~64,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore between [45,64]",10,cooldown,30,1,31,0.59,13.82,1.02,-13.23,1.11,,100,13.82,3.72,17.94,-11.82,100,100,100,100,0,false,drawdown×stab,5.57,표본부족
낙폭_-60이하 + Stab_65~79,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore between [65,79]",5,cooldown,34,0,34,0.23,,0.23,,1.05,,,,,,,,,,,0,false,drawdown×stab,2.56,표본부족
낙폭_-60이하 + Stab_65~79,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore between [65,79]",10,cooldown,27,0,27,-0.78,,-0.78,,0.87,,,,,,,,,,,0,false,drawdown×stab,5.57,표본부족
낙폭_-60이하 + Stab_80~89,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore between [80,89]",5,cooldown,23,0,23,-2.5,,-2.5,,0.56,,,,,,,,,,,0,false,drawdown×stab,2.56,표본부족
낙폭_-60이하 + Stab_80~89,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore between [80,89]",10,cooldown,16,0,16,-5.44,,-5.44,,0.32,,,,,,,,,,,0,false,drawdown×stab,5.57,표본부족
낙폭_-60이하 + Stab_90+,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore between [90,100]",5,cooldown,23,0,23,2.4,,2.4,,1.79,,,,,,,,,,,0,false,drawdown×stab,2.56,표본부족
낙폭_-60이하 + Stab_90+,"drawdownFromHighPct between [-999,-60.0001] AND scoutStabilizeScore between [90,100]",10,cooldown,16,0,16,2.46,,2.46,,1.45,,,,,,,,,,,0,false,drawdown×stab,5.57,표본부족
낙폭_0~-5 + Risk_0~24,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [0,24]",5,cooldown,48,57,105,2.86,6.17,4.66,-3.31,2.09,3.34,70.18,3.82,0.26,13.39,-5.5,80.7,70.18,52.63,36.84,-39,false,drawdown×risk,2.56,유망
낙폭_0~-5 + Risk_0~24,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [0,24]",10,cooldown,30,36,66,5.57,10.98,8.52,-5.41,2.55,4.49,69.44,7.93,-0.49,21.1,-7.32,86.11,77.78,66.67,58.33,-47.86,false,drawdown×risk,5.57,유망
낙폭_0~-5 + Risk_25~39,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [25,39]",5,cooldown,12,59,71,5.41,3.17,3.55,2.24,4.94,1.66,52.54,2.94,1.46,14.51,-9.52,79.66,74.58,71.19,54.24,-69.17,false,drawdown×risk,2.56,유망
낙폭_0~-5 + Risk_25~39,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [25,39]",10,cooldown,8,41,49,8.9,6.39,6.8,2.51,3.46,2.19,63.41,6.77,3.76,22.32,-9.84,85.37,85.37,68.29,48.78,-62.66,false,drawdown×risk,5.57,유망
낙폭_0~-5 + Risk_40~50,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [40,50]",5,cooldown,3,19,22,8.48,5.29,5.72,3.19,15.3,3.21,57.89,1.6,1.68,12.08,-6.65,78.95,68.42,57.89,47.37,-18.09,false,drawdown×risk,2.56,표본부족
낙폭_0~-5 + Risk_40~50,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [40,50]",10,cooldown,2,14,16,13.21,18.5,17.84,-5.29,,10.37,85.71,11.67,7.33,26.33,-7.9,85.71,85.71,71.43,57.14,-19.72,false,drawdown×risk,5.57,표본부족
낙폭_0~-5 + Risk_51~64,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [51,64]",5,cooldown,0,4,4,,-6.1,-6.1,,,0.12,50,-5.21,-1.18,9.81,-10.95,75,75,100,100,-25.94,false,drawdown×risk,2.56,표본부족
낙폭_0~-5 + Risk_51~64,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [51,64]",10,cooldown,0,4,4,,-5.84,-5.84,,,0.34,25,-8.97,-2.39,9.78,-18.04,75,75,100,100,-23.56,false,drawdown×risk,5.57,표본부족
낙폭_0~-5 + Risk_65+,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [65,100]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×risk,2.56,표본부족
낙폭_0~-5 + Risk_65+,"drawdownFromHighPct between [-5,0] AND scoutRiskScore between [65,100]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×risk,5.57,표본부족
낙폭_-5~-10 + Risk_0~24,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [0,24]",5,cooldown,43,26,69,1.19,5.67,2.88,-4.48,1.34,5.97,65.38,5.5,-1.15,10.42,-5.1,88.46,69.23,65.38,42.31,-15.53,false,drawdown×risk,2.56,유망
낙폭_-5~-10 + Risk_0~24,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [0,24]",10,cooldown,34,21,55,3.63,10.51,6.26,-6.88,1.83,4.7,66.67,8.35,-5.1,17.78,-7.51,90.48,76.19,61.9,52.38,-21.57,false,drawdown×risk,5.57,유망
낙폭_-5~-10 + Risk_25~39,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [25,39]",5,cooldown,10,48,58,4.34,2.03,2.43,2.31,2.16,1.51,47.92,-0.9,0.36,11.23,-8.2,79.17,58.33,75,54.17,-44.59,false,drawdown×risk,2.56,역효과
낙폭_-5~-10 + Risk_25~39,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [25,39]",10,cooldown,9,36,45,7.72,4.45,5.1,3.27,3.75,1.81,55.56,1.27,0.54,17.67,-10.83,83.33,66.67,83.33,63.89,-74.73,false,drawdown×risk,5.57,역효과
낙폭_-5~-10 + Risk_40~50,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [40,50]",5,cooldown,1,17,18,11.61,4.15,4.56,7.46,,2.18,64.71,3.39,0.92,13.99,-5.97,76.47,70.59,47.06,35.29,-20.74,false,drawdown×risk,2.56,표본부족
낙폭_-5~-10 + Risk_40~50,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [40,50]",10,cooldown,1,14,15,15.41,11.77,12.02,3.64,,3.91,71.43,9.84,3.59,22.53,-7.88,78.57,78.57,50,42.86,-27.67,false,drawdown×risk,5.57,표본부족
낙폭_-5~-10 + Risk_51~64,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [51,64]",5,cooldown,0,3,3,,-3.28,-3.28,,,0.56,33.33,-9.85,-10.56,10.07,-10.68,100,66.67,100,66.67,-21.02,false,drawdown×risk,2.56,표본부족
낙폭_-5~-10 + Risk_51~64,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [51,64]",10,cooldown,0,2,2,,-3.57,-3.57,,,0,0,-3.57,-12.7,13.38,-8.26,100,100,100,100,-7.02,false,drawdown×risk,5.57,표본부족
낙폭_-5~-10 + Risk_65+,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [65,100]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×risk,2.56,표본부족
낙폭_-5~-10 + Risk_65+,"drawdownFromHighPct between [-10,-5.0001] AND scoutRiskScore between [65,100]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×risk,5.57,표본부족
낙폭_-10~-15 + Risk_0~24,"drawdownFromHighPct between [-15,-10.0001] AND scoutRiskScore between [0,24]",5,cooldown,54,12,66,-0.83,5.15,0.25,-5.98,0.77,6.56,66.67,6.28,2.07,11.75,-5.05,83.33,83.33,50,41.67,-9.34,false,drawdown×risk,2.56,유망
